query_id,iteration,docno,rank,score
PLAIN-1119,Q0,MED-1628,8,8.612068114124883
PLAIN-1119,Q0,MED-1850,9,8.612068114124883
PLAIN-1119,Q0,MED-3776,10,8.189983315092814
PLAIN-1119,Q0,MED-3767,11,8.168909426582228
PLAIN-1119,Q0,MED-898,12,7.769126708884605
PLAIN-1119,Q0,MED-1596,13,7.769126708884605
PLAIN-1119,Q0,MED-1597,14,7.769126708884605
PLAIN-1119,Q0,MED-1858,15,7.769126708884605
PLAIN-1119,Q0,MED-5258,16,7.769126708884605
PLAIN-1119,Q0,MED-2721,17,7.639759122799089
PLAIN-1119,Q0,MED-4763,18,7.639759122799089
PLAIN-1119,Q0,MED-3351,19,7.406648685690772
PLAIN-1119,Q0,MED-3775,20,7.406648685690772
PLAIN-1119,Q0,MED-4585,21,7.406648685690772
PLAIN-1119,Q0,MED-5122,22,7.406648685690772
PLAIN-1119,Q0,MED-895,23,7.076486625121189
PLAIN-1119,Q0,MED-2271,24,7.076486625121189
PLAIN-1119,Q0,MED-3639,25,7.076486625121189
PLAIN-1119,Q0,MED-1801,26,6.987718198712168
PLAIN-1119,Q0,MED-2181,27,6.987718198712168
PLAIN-1119,Q0,MED-2719,28,6.987718198712168
PLAIN-1119,Q0,MED-3376,29,6.987718198712168
PLAIN-1119,Q0,MED-3762,30,6.774503355480994
PLAIN-1119,Q0,MED-4587,31,6.774503355480994
PLAIN-1119,Q0,MED-3371,32,6.701727469052947
PLAIN-1119,Q0,MED-5318,33,6.701727469052947
PLAIN-1119,Q0,MED-953,34,6.497239003568532
PLAIN-1119,Q0,MED-2237,35,6.497239003568532
PLAIN-1119,Q0,MED-3626,36,6.438226145625529
PLAIN-1119,Q0,MED-5319,37,6.438226145625529
PLAIN-1119,Q0,MED-1840,38,6.241777843148279
PLAIN-1119,Q0,MED-2726,39,6.241777843148279
PLAIN-1119,Q0,MED-1710,40,6.194661840641197
PLAIN-1119,Q0,MED-3769,41,6.194661840641197
PLAIN-1119,Q0,MED-4250,42,6.194661840641197
PLAIN-1119,Q0,MED-3091,43,6.0056453669279515
PLAIN-1119,Q0,MED-5150,44,6.0056453669279515
PLAIN-1119,Q0,MED-2115,45,5.968854324380189
PLAIN-1119,Q0,MED-2299,46,5.583209003333269
PLAIN-1119,Q0,MED-1669,47,5.563270206946155
PLAIN-1119,Q0,MED-4880,48,5.563270206946155
PLAIN-1119,Q0,MED-5212,49,5.563270206946155
PLAIN-1119,Q0,MED-3201,50,5.209298000997746
PLAIN-1130,Q0,MED-4165,0,13.864201157154243
PLAIN-1141,Q0,MED-2112,0,9.567328726682915
PLAIN-1141,Q0,MED-4512,1,9.099108003484114
PLAIN-1141,Q0,MED-4533,2,9.099108003484114
PLAIN-1141,Q0,MED-5084,3,9.099108003484114
PLAIN-1141,Q0,MED-1017,4,8.674578090983353
PLAIN-1141,Q0,MED-3113,5,8.674578090983353
PLAIN-1141,Q0,MED-3906,6,8.674578090983353
PLAIN-1141,Q0,MED-743,7,8.287896246247833
PLAIN-1141,Q0,MED-4529,8,8.287896246247833
PLAIN-1141,Q0,MED-3625,9,7.609488380503857
PLAIN-1141,Q0,MED-839,10,7.310295333915874
PLAIN-1141,Q0,MED-3704,11,7.033739810397147
PLAIN-1151,Q0,MED-3306,0,12.0163121781255
PLAIN-1151,Q0,MED-761,1,9.806505743465568
PLAIN-1151,Q0,MED-730,2,9.728532731580701
PLAIN-1151,Q0,MED-2815,3,9.702141942193768
PLAIN-1151,Q0,MED-748,4,9.243992356553738
PLAIN-1151,Q0,MED-4028,5,9.243992356553738
PLAIN-1151,Q0,MED-4137,6,8.752505100703866
PLAIN-1151,Q0,MED-4140,7,8.752505100703866
PLAIN-1151,Q0,MED-1887,8,8.7425110318797
PLAIN-1151,Q0,MED-3757,9,8.7425110318797
PLAIN-1151,Q0,MED-4141,10,8.344146366733295
PLAIN-1151,Q0,MED-3756,11,8.29264002954048
PLAIN-1151,Q0,MED-3761,12,8.29264002954048
PLAIN-1151,Q0,MED-2337,13,7.886801992322231
PLAIN-1151,Q0,MED-4030,14,7.886801992322231
PLAIN-1151,Q0,MED-1351,15,7.518833686150974
PLAIN-1151,Q0,MED-1923,16,7.518833686150974
PLAIN-1151,Q0,MED-2742,17,7.518833686150974
PLAIN-1151,Q0,MED-3890,18,7.319628016131295
PLAIN-1151,Q0,MED-4933,19,7.319628016131295
PLAIN-1151,Q0,MED-2170,20,7.183670817187643
PLAIN-1151,Q0,MED-2775,21,7.183670817187643
PLAIN-1151,Q0,MED-3760,22,7.183670817187643
PLAIN-1151,Q0,MED-4482,23,7.183670817187643
PLAIN-1151,Q0,MED-4554,24,7.183670817187643
PLAIN-1151,Q0,MED-4977,25,7.183670817187643
PLAIN-1151,Q0,MED-4129,26,7.031831820575232
PLAIN-1151,Q0,MED-919,27,6.877113549956742
PLAIN-1151,Q0,MED-3749,28,6.877113549956742
PLAIN-1151,Q0,MED-4932,29,6.877113549956742
PLAIN-1151,Q0,MED-1960,30,6.765810840354024
PLAIN-1151,Q0,MED-4944,31,6.765810840354024
PLAIN-1151,Q0,MED-4948,32,6.595649606195541
PLAIN-1151,Q0,MED-3626,33,6.336319096543877
PLAIN-1151,Q0,MED-1956,34,6.289904529950177
PLAIN-1151,Q0,MED-2396,35,6.289904529950177
PLAIN-1151,Q0,MED-5060,36,6.289904529950177
PLAIN-1151,Q0,MED-3372,37,6.096610033519234
PLAIN-1151,Q0,MED-1759,38,6.0762047779639285
PLAIN-1151,Q0,MED-2299,39,5.667775226356432
PLAIN-1151,Q0,MED-4662,40,5.667775226356432
PLAIN-1161,Q0,MED-2144,0,8.651710779048686
PLAIN-1161,Q0,MED-3138,1,8.248054726322964
PLAIN-1161,Q0,MED-5079,2,8.248054726322964
PLAIN-1161,Q0,MED-3136,3,7.880385776478679
PLAIN-1161,Q0,MED-5069,4,7.880385776478679
PLAIN-1161,Q0,MED-2147,5,7.544096769111785
PLAIN-1161,Q0,MED-1880,6,7.235334784403287
PLAIN-1161,Q0,MED-3894,7,7.235334784403287
PLAIN-1161,Q0,MED-5080,8,7.235334784403287
PLAIN-1161,Q0,MED-3141,9,6.950852865385456
PLAIN-1161,Q0,MED-2140,10,6.687895397146124
PLAIN-1161,Q0,MED-3584,11,6.687895397146124
PLAIN-1161,Q0,MED-2141,12,6.444108554943503
PLAIN-1161,Q0,MED-2570,13,6.444108554943503
PLAIN-1161,Q0,MED-2580,14,6.444108554943503
PLAIN-1161,Q0,MED-4991,15,6.006230875431317
PLAIN-1172,Q0,MED-4150,0,10.905984023298558
PLAIN-1183,Q0,MED-10,0,9.458355066042317
PLAIN-1183,Q0,MED-4070,1,9.458355066042317
PLAIN-1183,Q0,MED-4727,2,9.458355066042317
PLAIN-1183,Q0,MED-1276,3,8.651099957802089
PLAIN-1183,Q0,MED-5192,4,8.651099957802089
PLAIN-1183,Q0,MED-5351,5,8.651099957802089
PLAIN-1183,Q0,MED-5331,6,7.669261590721559
PLAIN-1193,Q0,MED-2378,0,13.697733142629609
PLAIN-1193,Q0,MED-1825,1,11.550506720311581
PLAIN-1193,Q0,MED-3796,2,10.95614223888922
PLAIN-1193,Q0,MED-3869,3,8.054772239520112
PLAIN-1193,Q0,MED-1827,4,7.761160068227499
PLAIN-1193,Q0,MED-5016,5,7.5749016589735545
PLAIN-1193,Q0,MED-3662,6,7.348886016475012
PLAIN-1193,Q0,MED-4004,7,7.1737602176536
PLAIN-1193,Q0,MED-3659,8,6.970727989993522
PLAIN-1193,Q0,MED-3598,9,6.812968221270404
PLAIN-1193,Q0,MED-2711,10,6.629583727688186
PLAIN-1193,Q0,MED-3666,11,6.629583727688186
PLAIN-1193,Q0,MED-928,12,6.486729270896145
PLAIN-1193,Q0,MED-927,13,6.320272463468193
PLAIN-1193,Q0,MED-1373,14,6.320272463468193
PLAIN-1193,Q0,MED-2751,15,6.320272463468193
PLAIN-1193,Q0,MED-4303,16,6.320272463468193
PLAIN-1193,Q0,MED-1390,17,6.038537191761399
PLAIN-1193,Q0,MED-2412,18,6.038537191761399
PLAIN-1193,Q0,MED-3667,19,6.038537191761399
PLAIN-1193,Q0,MED-5095,20,6.038537191761399
PLAIN-1193,Q0,MED-5179,21,6.038537191761399
PLAIN-1193,Q0,MED-5263,22,6.038537191761399
PLAIN-1193,Q0,MED-1009,23,5.780847563897403
PLAIN-1193,Q0,MED-1012,24,5.780847563897403
PLAIN-1193,Q0,MED-1443,25,5.780847563897403
PLAIN-1193,Q0,MED-1523,26,5.780847563897403
PLAIN-1193,Q0,MED-1831,27,5.780847563897403
PLAIN-1193,Q0,MED-1833,28,5.780847563897403
PLAIN-1193,Q0,MED-3660,29,5.780847563897403
PLAIN-1193,Q0,MED-4000,30,5.780847563897403
PLAIN-1193,Q0,MED-4936,31,5.780847563897403
PLAIN-1193,Q0,MED-3864,32,5.544251186391446
PLAIN-1193,Q0,MED-4002,33,5.544251186391446
PLAIN-1193,Q0,MED-5260,34,5.544251186391446
PLAIN-1193,Q0,MED-5268,35,5.544251186391446
PLAIN-1193,Q0,MED-839,36,5.326259999525916
PLAIN-1193,Q0,MED-1247,37,5.326259999525916
PLAIN-1193,Q0,MED-3668,38,5.326259999525916
PLAIN-1193,Q0,MED-4631,39,5.326259999525916
PLAIN-1193,Q0,MED-4943,40,5.326259999525916
PLAIN-1193,Q0,MED-5153,41,5.326259999525916
PLAIN-1193,Q0,MED-1005,42,5.1247624463789485
PLAIN-1193,Q0,MED-4001,43,5.1247624463789485
PLAIN-1193,Q0,MED-4730,44,5.1247624463789485
PLAIN-1193,Q0,MED-4731,45,5.1247624463789485
PLAIN-1193,Q0,MED-5274,46,5.1247624463789485
PLAIN-1193,Q0,MED-886,47,4.937954851515184
PLAIN-1193,Q0,MED-1008,48,4.937954851515184
PLAIN-1193,Q0,MED-1620,49,4.937954851515184
PLAIN-1193,Q0,MED-1859,50,4.937954851515184
PLAIN-1193,Q0,MED-2195,51,4.937954851515184
PLAIN-1193,Q0,MED-4249,52,4.937954851515184
PLAIN-1193,Q0,MED-5269,53,4.937954851515184
PLAIN-1193,Q0,MED-3670,54,4.76428728012012
PLAIN-1193,Q0,MED-4114,55,4.76428728012012
PLAIN-1193,Q0,MED-4709,56,4.76428728012012
PLAIN-1193,Q0,MED-5273,57,4.76428728012012
PLAIN-1193,Q0,MED-2145,58,4.451191044243432
PLAIN-1193,Q0,MED-3868,59,4.451191044243432
PLAIN-1193,Q0,MED-5272,60,4.309583873063664
PLAIN-1203,Q0,MED-4771,0,12.600770776153578
PLAIN-1203,Q0,MED-1203,1,11.744547417952333
PLAIN-1203,Q0,MED-2754,2,6.666124324616207
PLAIN-1203,Q0,MED-1832,3,6.330515001860885
PLAIN-1203,Q0,MED-4626,4,6.330515001860885
PLAIN-1203,Q0,MED-4995,5,6.330515001860885
PLAIN-1203,Q0,MED-845,6,5.976526042779859
PLAIN-1203,Q0,MED-4625,7,5.976526042779859
PLAIN-1203,Q0,MED-5361,8,5.976526042779859
PLAIN-1203,Q0,MED-2501,9,5.798201830231442
PLAIN-1203,Q0,MED-4006,10,5.715520070505899
PLAIN-1203,Q0,MED-843,11,5.499838710114169
PLAIN-1203,Q0,MED-1455,12,5.499838710114169
PLAIN-1203,Q0,MED-1672,13,5.499838710114169
PLAIN-1203,Q0,MED-2106,14,5.499838710114169
PLAIN-1203,Q0,MED-2544,15,5.499838710114169
PLAIN-1203,Q0,MED-4033,16,5.499838710114169
PLAIN-1203,Q0,MED-4092,17,5.499838710114169
PLAIN-1203,Q0,MED-4380,18,5.499838710114169
PLAIN-1203,Q0,MED-4826,19,5.499838710114169
PLAIN-1203,Q0,MED-3221,20,5.375367738908927
PLAIN-1203,Q0,MED-1062,21,5.230679101210541
PLAIN-1203,Q0,MED-1278,22,5.230679101210541
PLAIN-1203,Q0,MED-1474,23,5.230679101210541
PLAIN-1203,Q0,MED-1841,24,5.230679101210541
PLAIN-1203,Q0,MED-2129,25,5.230679101210541
PLAIN-1203,Q0,MED-2988,26,5.230679101210541
PLAIN-1203,Q0,MED-4630,27,5.230679101210541
PLAIN-1203,Q0,MED-844,28,4.986635427884959
PLAIN-1203,Q0,MED-846,29,4.986635427884959
PLAIN-1203,Q0,MED-1397,30,4.986635427884959
PLAIN-1203,Q0,MED-1473,31,4.986635427884959
PLAIN-1203,Q0,MED-3217,32,4.986635427884959
PLAIN-1203,Q0,MED-3928,33,4.986635427884959
PLAIN-1203,Q0,MED-5202,34,4.986635427884959
PLAIN-1203,Q0,MED-909,35,4.7643489528479375
PLAIN-1203,Q0,MED-1280,36,4.7643489528479375
PLAIN-1203,Q0,MED-1466,37,4.7643489528479375
PLAIN-1203,Q0,MED-2101,38,4.7643489528479375
PLAIN-1203,Q0,MED-2986,39,4.7643489528479375
PLAIN-1203,Q0,MED-3226,40,4.7643489528479375
PLAIN-1203,Q0,MED-3236,41,4.7643489528479375
PLAIN-1203,Q0,MED-4269,42,4.7643489528479375
PLAIN-1203,Q0,MED-4306,43,4.7643489528479375
PLAIN-1203,Q0,MED-4628,44,4.7643489528479375
PLAIN-1203,Q0,MED-5095,45,4.7643489528479375
PLAIN-1203,Q0,MED-5233,46,4.7643489528479375
PLAIN-1203,Q0,MED-861,47,4.561034264259345
PLAIN-1203,Q0,MED-1067,48,4.561034264259345
PLAIN-1203,Q0,MED-1491,49,4.561034264259345
PLAIN-1203,Q0,MED-3358,50,4.561034264259345
PLAIN-1203,Q0,MED-3867,51,4.561034264259345
PLAIN-1203,Q0,MED-4345,52,4.561034264259345
PLAIN-1203,Q0,MED-4468,53,4.561034264259345
PLAIN-1203,Q0,MED-4634,54,4.561034264259345
PLAIN-1203,Q0,MED-4823,55,4.561034264259345
PLAIN-1203,Q0,MED-4936,56,4.561034264259345
PLAIN-1203,Q0,MED-5371,57,4.561034264259345
PLAIN-1203,Q0,MED-1395,58,4.374361951475374
PLAIN-1203,Q0,MED-1463,59,4.374361951475374
PLAIN-1203,Q0,MED-1472,60,4.374361951475374
PLAIN-1203,Q0,MED-2099,61,4.374361951475374
PLAIN-1203,Q0,MED-2103,62,4.374361951475374
PLAIN-1203,Q0,MED-3094,63,4.374361951475374
PLAIN-1203,Q0,MED-4305,64,4.374361951475374
PLAIN-1203,Q0,MED-5096,65,4.374361951475374
PLAIN-1203,Q0,MED-839,66,4.202368958819828
PLAIN-1203,Q0,MED-857,67,4.202368958819828
PLAIN-1203,Q0,MED-1068,68,4.202368958819828
PLAIN-1203,Q0,MED-1460,69,4.202368958819828
PLAIN-1203,Q0,MED-2411,70,4.202368958819828
PLAIN-1203,Q0,MED-2979,71,4.202368958819828
PLAIN-1203,Q0,MED-2983,72,4.202368958819828
PLAIN-1203,Q0,MED-3028,73,4.202368958819828
PLAIN-1203,Q0,MED-3455,74,4.202368958819828
PLAIN-1203,Q0,MED-3846,75,4.202368958819828
PLAIN-1203,Q0,MED-4309,76,4.202368958819828
PLAIN-1203,Q0,MED-4513,77,4.202368958819828
PLAIN-1203,Q0,MED-4550,78,4.202368958819828
PLAIN-1203,Q0,MED-4631,79,4.202368958819828
PLAIN-1203,Q0,MED-5091,80,4.202368958819828
PLAIN-1203,Q0,MED-885,81,4.043389287775167
PLAIN-1203,Q0,MED-1072,82,4.043389287775167
PLAIN-1203,Q0,MED-1198,83,4.043389287775167
PLAIN-1203,Q0,MED-1464,84,4.043389287775167
PLAIN-1203,Q0,MED-1558,85,4.043389287775167
PLAIN-1203,Q0,MED-1671,86,4.043389287775167
PLAIN-1203,Q0,MED-2398,87,4.043389287775167
PLAIN-1203,Q0,MED-2509,88,4.043389287775167
PLAIN-1203,Q0,MED-3230,89,4.043389287775167
PLAIN-1203,Q0,MED-3232,90,4.043389287775167
PLAIN-1203,Q0,MED-4735,91,4.043389287775167
PLAIN-1203,Q0,MED-5093,92,4.043389287775167
PLAIN-1203,Q0,MED-963,93,3.8959998554160356
PLAIN-1203,Q0,MED-1063,94,3.8959998554160356
PLAIN-1203,Q0,MED-1670,95,3.8959998554160356
PLAIN-1203,Q0,MED-1921,96,3.8959998554160356
PLAIN-1203,Q0,MED-1924,97,3.8959998554160356
PLAIN-1203,Q0,MED-2413,98,3.8959998554160356
PLAIN-1203,Q0,MED-2756,99,3.8959998554160356
PLAIN-1203,Q0,MED-4378,100,3.8959998554160356
PLAIN-1203,Q0,MED-4854,101,3.8959998554160356
PLAIN-1203,Q0,MED-5270,102,3.8959998554160356
PLAIN-1203,Q0,MED-5370,103,3.8959998554160356
PLAIN-1203,Q0,MED-859,104,3.75897777777634
PLAIN-1203,Q0,MED-1425,105,3.75897777777634
PLAIN-1203,Q0,MED-1471,106,3.75897777777634
PLAIN-1203,Q0,MED-1557,107,3.75897777777634
PLAIN-1203,Q0,MED-2102,108,3.75897777777634
PLAIN-1203,Q0,MED-2752,109,3.75897777777634
PLAIN-1203,Q0,MED-3476,110,3.75897777777634
PLAIN-1203,Q0,MED-3681,111,3.75897777777634
PLAIN-1203,Q0,MED-4093,112,3.75897777777634
PLAIN-1203,Q0,MED-4607,113,3.75897777777634
PLAIN-1203,Q0,MED-5102,114,3.75897777777634
PLAIN-1203,Q0,MED-2406,115,3.631266361011961
PLAIN-1203,Q0,MED-2409,116,3.631266361011961
PLAIN-1203,Q0,MED-2905,117,3.631266361011961
PLAIN-1203,Q0,MED-3032,118,3.631266361011961
PLAIN-1203,Q0,MED-3233,119,3.631266361011961
PLAIN-1203,Q0,MED-3352,120,3.631266361011961
PLAIN-1203,Q0,MED-3598,121,3.631266361011961
PLAIN-1203,Q0,MED-838,122,3.511947797473343
PLAIN-1203,Q0,MED-1071,123,3.511947797473343
PLAIN-1203,Q0,MED-1284,124,3.511947797473343
PLAIN-1203,Q0,MED-3492,125,3.511947797473343
PLAIN-1203,Q0,MED-3868,126,3.511947797473343
PLAIN-1203,Q0,MED-5092,127,3.511947797473343
PLAIN-1203,Q0,MED-5368,128,3.511947797473343
PLAIN-1203,Q0,MED-928,129,3.400221073549782
PLAIN-1203,Q0,MED-2098,130,3.400221073549782
PLAIN-1203,Q0,MED-5272,131,3.400221073549782
PLAIN-1203,Q0,MED-5364,132,3.2953839644439884
PLAIN-1203,Q0,MED-1124,133,3.1039775660288544
PLAIN-1225,Q0,MED-1674,0,11.662968199698678
PLAIN-1225,Q0,MED-5057,1,10.99396581341761
PLAIN-1225,Q0,MED-1710,2,10.425831791386672
PLAIN-1225,Q0,MED-1669,3,9.639307733184992
PLAIN-1225,Q0,MED-918,4,8.942218612254862
PLAIN-1225,Q0,MED-2969,5,8.942218612254862
PLAIN-1225,Q0,MED-3059,6,8.179014904703196
PLAIN-1225,Q0,MED-717,7,7.535843047395058
PLAIN-1225,Q0,MED-1675,8,7.25075483632672
PLAIN-1225,Q0,MED-1261,9,6.097401867329676
PLAIN-1236,Q0,MED-1341,0,13.150778886543677
PLAIN-1249,Q0,MED-2458,0,12.507185739826342
PLAIN-1249,Q0,MED-1442,1,9.202890376544483
PLAIN-1249,Q0,MED-2247,2,9.202890376544483
PLAIN-1249,Q0,MED-913,3,8.752505100703866
PLAIN-1249,Q0,MED-1744,4,8.752505100703866
PLAIN-1249,Q0,MED-2090,5,8.752505100703866
PLAIN-1249,Q0,MED-5055,6,8.752505100703866
PLAIN-1249,Q0,MED-3648,7,7.319628016131295
PLAIN-1249,Q0,MED-1229,8,7.031831820575232
PLAIN-1249,Q0,MED-1749,9,7.031831820575232
PLAIN-1249,Q0,MED-2123,10,7.031831820575232
PLAIN-1249,Q0,MED-3377,11,7.031831820575232
PLAIN-1249,Q0,MED-3609,12,7.031831820575232
PLAIN-1249,Q0,MED-4957,13,7.031831820575232
PLAIN-1249,Q0,MED-1874,14,6.519183828153143
PLAIN-1249,Q0,MED-2432,15,6.519183828153143
PLAIN-1262,Q0,MED-983,0,22.81221699204893
PLAIN-1262,Q0,MED-4096,1,17.631593974460174
PLAIN-1262,Q0,MED-2082,2,17.05474686548086
PLAIN-1262,Q0,MED-5293,3,16.880551563713468
PLAIN-1262,Q0,MED-1054,4,12.735461160823927
PLAIN-1262,Q0,MED-2214,5,12.282214881330923
PLAIN-1262,Q0,MED-3711,6,11.547084407807876
PLAIN-1262,Q0,MED-5303,7,11.183244738247174
PLAIN-1262,Q0,MED-2525,8,11.136131637371097
PLAIN-1262,Q0,MED-5220,9,10.706008930402408
PLAIN-1262,Q0,MED-2474,10,10.63972248875415
PLAIN-1262,Q0,MED-3793,11,10.63972248875415
PLAIN-1262,Q0,MED-2484,12,10.528157406540494
PLAIN-1262,Q0,MED-2493,13,10.129300089101003
PLAIN-1262,Q0,MED-2016,14,9.38586431088133
PLAIN-1262,Q0,MED-1328,15,9.227264591787979
PLAIN-1262,Q0,MED-1981,16,9.202233602719208
PLAIN-1262,Q0,MED-4635,17,9.202233602719208
PLAIN-1262,Q0,MED-1055,18,8.982942065606697
PLAIN-1262,Q0,MED-2646,19,8.70052921985791
PLAIN-1262,Q0,MED-4132,20,8.523586501926214
PLAIN-1262,Q0,MED-1004,21,8.07213768412295
PLAIN-1262,Q0,MED-2723,22,8.07213768412295
PLAIN-1262,Q0,MED-1056,23,7.914209515739013
PLAIN-1262,Q0,MED-2751,24,7.914209515739013
PLAIN-1262,Q0,MED-4653,25,7.712310490463789
PLAIN-1262,Q0,MED-2740,26,7.383193958239616
PLAIN-1262,Q0,MED-3974,27,7.383193958239616
PLAIN-1262,Q0,MED-1776,28,7.238744700276443
PLAIN-1262,Q0,MED-5302,29,7.081017343887644
PLAIN-1262,Q0,MED-4354,30,6.942480051391429
PLAIN-1262,Q0,MED-1194,31,6.8547970137009475
PLAIN-1262,Q0,MED-1944,32,6.8547970137009475
PLAIN-1262,Q0,MED-2217,33,6.8547970137009475
PLAIN-1262,Q0,MED-5124,34,6.8547970137009475
PLAIN-1262,Q0,MED-995,35,6.80260294253471
PLAIN-1262,Q0,MED-726,36,6.5492345382993395
PLAIN-1262,Q0,MED-1390,37,6.5492345382993395
PLAIN-1262,Q0,MED-2526,38,6.5492345382993395
PLAIN-1262,Q0,MED-4106,39,6.5492345382993395
PLAIN-1262,Q0,MED-4615,40,6.5492345382993395
PLAIN-1262,Q0,MED-4921,41,6.5492345382993395
PLAIN-1262,Q0,MED-2000,42,6.545253911869081
PLAIN-1262,Q0,MED-3431,43,6.269751319537196
PLAIN-1262,Q0,MED-3433,44,6.269751319537196
PLAIN-1262,Q0,MED-4342,45,6.269751319537196
PLAIN-1262,Q0,MED-3892,46,6.084861548950024
PLAIN-1262,Q0,MED-751,47,6.01314527108682
PLAIN-1262,Q0,MED-1556,48,6.01314527108682
PLAIN-1262,Q0,MED-4920,49,6.01314527108682
PLAIN-1262,Q0,MED-4929,50,6.01314527108682
PLAIN-1262,Q0,MED-5250,51,6.01314527108682
PLAIN-1262,Q0,MED-1582,52,5.776717910498163
PLAIN-1262,Q0,MED-2758,53,5.776717910498163
PLAIN-1262,Q0,MED-3965,54,5.776717910498163
PLAIN-1262,Q0,MED-4410,55,5.776717910498163
PLAIN-1262,Q0,MED-5030,56,5.776717910498163
PLAIN-1262,Q0,MED-1381,57,5.558179100096633
PLAIN-1262,Q0,MED-3425,58,5.558179100096633
PLAIN-1262,Q0,MED-4133,59,5.558179100096633
PLAIN-1262,Q0,MED-1529,60,5.355572622162278
PLAIN-1262,Q0,MED-1939,61,5.355572622162278
PLAIN-1262,Q0,MED-3931,62,5.355572622162278
PLAIN-1262,Q0,MED-1210,63,5.16721745920743
PLAIN-1262,Q0,MED-4580,64,5.16721745920743
PLAIN-1262,Q0,MED-4919,65,5.16721745920743
PLAIN-1262,Q0,MED-3791,66,5.061619822434053
PLAIN-1262,Q0,MED-1401,67,4.991661044283532
PLAIN-1262,Q0,MED-4007,68,4.991661044283532
PLAIN-1262,Q0,MED-1192,69,4.827641728082886
PLAIN-1262,Q0,MED-4084,70,4.752671157758363
PLAIN-1262,Q0,MED-1948,71,4.73820940606583
PLAIN-1262,Q0,MED-2817,72,4.73820940606583
PLAIN-1262,Q0,MED-2997,73,4.73820940606583
PLAIN-1262,Q0,MED-3177,74,4.73820940606583
PLAIN-1262,Q0,MED-3705,75,4.73820940606583
PLAIN-1262,Q0,MED-3706,76,4.73820940606583
PLAIN-1262,Q0,MED-4838,77,4.73820940606583
PLAIN-1262,Q0,MED-970,78,4.674058410317334
PLAIN-1262,Q0,MED-3106,79,4.611921071174054
PLAIN-1262,Q0,MED-4034,80,4.529945789128936
PLAIN-1262,Q0,MED-975,81,4.479267809238303
PLAIN-1262,Q0,MED-721,82,4.466419811420503
PLAIN-1262,Q0,MED-736,83,4.466419811420503
PLAIN-1262,Q0,MED-1704,84,4.466419811420503
PLAIN-1262,Q0,MED-1705,85,4.466419811420503
PLAIN-1262,Q0,MED-2292,86,4.466419811420503
PLAIN-1262,Q0,MED-2999,87,4.466419811420503
PLAIN-1262,Q0,MED-3927,88,4.466419811420503
PLAIN-1262,Q0,MED-4961,89,4.466419811420503
PLAIN-1262,Q0,MED-5281,90,4.466419811420503
PLAIN-1262,Q0,MED-5256,91,4.2668321071215445
PLAIN-1262,Q0,MED-934,92,4.224119078448397
PLAIN-1262,Q0,MED-1436,93,4.224119078448397
PLAIN-1262,Q0,MED-1578,94,4.224119078448397
PLAIN-1262,Q0,MED-1702,95,4.224119078448397
PLAIN-1262,Q0,MED-1849,96,4.224119078448397
PLAIN-1262,Q0,MED-2026,97,4.224119078448397
PLAIN-1262,Q0,MED-2530,98,4.224119078448397
PLAIN-1262,Q0,MED-2797,99,4.224119078448397
PLAIN-1262,Q0,MED-3441,100,4.224119078448397
PLAIN-1262,Q0,MED-3964,101,4.224119078448397
PLAIN-1262,Q0,MED-4036,102,4.224119078448397
PLAIN-1262,Q0,MED-4355,103,4.224119078448397
PLAIN-1262,Q0,MED-4360,104,4.224119078448397
PLAIN-1262,Q0,MED-4818,105,4.224119078448397
PLAIN-1262,Q0,MED-4896,106,4.224119078448397
PLAIN-1262,Q0,MED-5196,107,4.224119078448397
PLAIN-1262,Q0,MED-5257,108,4.224119078448397
PLAIN-1262,Q0,MED-2761,109,4.215046428781387
PLAIN-1262,Q0,MED-3123,110,4.0902180680311595
PLAIN-1262,Q0,MED-1409,111,4.017091401856966
PLAIN-1262,Q0,MED-972,112,4.006754905055616
PLAIN-1262,Q0,MED-1216,113,4.006754905055616
PLAIN-1262,Q0,MED-1217,114,4.006754905055616
PLAIN-1262,Q0,MED-1319,115,4.006754905055616
PLAIN-1262,Q0,MED-1394,116,4.006754905055616
PLAIN-1262,Q0,MED-1499,117,4.006754905055616
PLAIN-1262,Q0,MED-1528,118,4.006754905055616
PLAIN-1262,Q0,MED-1634,119,4.006754905055616
PLAIN-1262,Q0,MED-2035,120,4.006754905055616
PLAIN-1262,Q0,MED-2212,121,4.006754905055616
PLAIN-1262,Q0,MED-2385,122,4.006754905055616
PLAIN-1262,Q0,MED-2445,123,4.006754905055616
PLAIN-1262,Q0,MED-2517,124,4.006754905055616
PLAIN-1262,Q0,MED-3001,125,4.006754905055616
PLAIN-1262,Q0,MED-3439,126,4.006754905055616
PLAIN-1262,Q0,MED-3562,127,4.006754905055616
PLAIN-1262,Q0,MED-3692,128,4.006754905055616
PLAIN-1262,Q0,MED-3938,129,4.006754905055616
PLAIN-1262,Q0,MED-4033,130,4.006754905055616
PLAIN-1262,Q0,MED-4876,131,4.006754905055616
PLAIN-1262,Q0,MED-4918,132,4.006754905055616
PLAIN-1262,Q0,MED-5027,133,4.006754905055616
PLAIN-1262,Q0,MED-5335,134,4.006754905055616
PLAIN-1262,Q0,MED-5296,135,3.9611759893873972
PLAIN-1262,Q0,MED-1721,136,3.861501757290069
PLAIN-1262,Q0,MED-2617,137,3.861501757290069
